".recordid", ".record_timestamp", ".fields.extractiondatetime", ".fields.zipcode", ".fields.municipality"
"e7a011d737ffdc04774aecafde10b5429aa9770f","2022-12-05T04:45:02.361Z","2022-12-05T04:43:00+00:00","8365-158","Silves"
"a90e1be39a8cba0a99b32da5a4f4a06e355ac915","2022-12-05T04:45:02.361Z","2022-12-05T04:43:00+00:00","8365-184","Silves"
"673caa28a78b53d072b15b2cc80d289b959bee21","2022-12-05T04:45:02.361Z","2022-12-05T04:43:00+00:00","8400-403","Silves"
"a8a68183917be8a56c231068ebc3a09a9af06eba","2022-12-05T04:45:02.361Z","2022-12-05T04:43:00+00:00","8400-454","Silves"
"fb94c459bbf948a13e01de25096072992a3e0e6e","2022-12-05T04:45:02.361Z","2022-12-05T04:43:00+00:00","4540-104","Arouca"
"5823085da38a139f35a3755cfec27be2fcc4bfdb","2022-12-05T04:45:02.361Z","2022-12-05T04:43:00+00:00","4540-111","Arouca"
"de4f74b8db5b758f794ec07aaf00a58484528e03","2022-12-05T04:45:02.361Z","2022-12-05T04:43:00+00:00","4540-117","Arouca"
"16339777a508952ec2402c625ca38a837a841fec","2022-12-05T04:45:02.361Z","2022-12-05T04:43:00+00:00","4540-119","Arouca"
"5552344491da6896ab347f322b2bdc4edeffe012","2022-12-05T04:45:02.361Z","2022-12-05T04:43:00+00:00","4540-123","Arouca"
"8f9d06771ac58bfd97ca975f385bfdd9818e2339","2022-12-05T04:45:02.361Z","2022-12-05T04:43:00+00:00","4540-140","Arouca"
"c872ffdeb0f47960e304254746fd7375104701a9","2022-12-05T04:45:02.361Z","2022-12-05T04:43:00+00:00","4540-142","Arouca"
"46fe477c0b4825beff92227ba0779658e73c0a2e","2022-12-05T04:45:02.361Z","2022-12-05T04:43:00+00:00","4540-164","Arouca"
"83a655ff47215e070684b9e94c964372c1c21b48","2022-12-05T04:45:02.361Z","2022-12-05T04:43:00+00:00","4540-172","Arouca"
"0b71872caebae756072dbfd7ab3271af5d195ffb","2022-12-05T04:45:02.361Z","2022-12-05T04:43:00+00:00","4540-177","Arouca"
"102293e0ee777d4e43ea46ef618b3010c75a7b55","2022-12-05T04:45:02.361Z","2022-12-05T04:43:00+00:00","4540-182","Arouca"
"45ac3be1f13650bc21cadd8f48caa9d313230fe8","2022-12-05T04:45:02.361Z","2022-12-05T04:43:00+00:00","4540-188","Arouca"
"ad626b4ea5ffaeefc18d5238f0b914e7b3411ad2","2022-12-05T04:45:02.361Z","2022-12-05T04:43:00+00:00","4540-195","Arouca"
"b932bd604095f05dc764230e4f7705a07dcfb7e6","2022-12-05T04:45:02.361Z","2022-12-05T04:43:00+00:00","4540-202","Arouca"
"ee13feac50b00d374fc6c6b420f0afeb1d20f7c8","2022-12-05T04:45:02.361Z","2022-12-05T04:43:00+00:00","4540-203","Arouca"
"a2a908cb73367b7f4e3604d624470c7758139685","2022-12-05T04:45:02.361Z","2022-12-05T04:43:00+00:00","4540-204","Arouca"
"b383865f363b1c8292befc8949f07529e9bd9c39","2022-12-05T04:45:02.361Z","2022-12-05T04:43:00+00:00","4540-207","Arouca"
"c3fdc9858b5bd18ab926e516e5668e75be7034de","2022-12-05T04:45:02.361Z","2022-12-05T04:43:00+00:00","4540-209","Arouca"
"9cbf9a32e8de9449557be14c2bf55090989e897a","2022-12-05T04:45:02.361Z","2022-12-05T04:43:00+00:00","4540-222","Arouca"
"b89001ca566d93d21b5da1390dcc6382c01192f0","2022-12-05T04:45:02.361Z","2022-12-05T04:43:00+00:00","4540-223","Arouca"
"a9a27b84f41352b6cfb111c122b3608adc72a7c2","2022-12-05T04:45:02.361Z","2022-12-05T04:43:00+00:00","4540-225","Arouca"
"1dc898263a296d44d4c6865c059685168b0f69d9","2022-12-05T04:45:02.361Z","2022-12-05T04:43:00+00:00","4540-528","Arouca"
"d46c184a8cfe5c20989756823d065ff4df10f5be","2022-12-05T04:45:02.361Z","2022-12-05T04:43:00+00:00","4540-551","Arouca"
"979bb9347988738f10892cf0f9f1bee02833ab34","2022-12-05T04:45:02.361Z","2022-12-05T04:43:00+00:00","4540-563","Arouca"
"c729ced1c610ab38d97f5786c140868609ed5b0a","2022-12-05T04:45:02.361Z","2022-12-05T04:43:00+00:00","8365-140","Silves"
"efefc86de1c88c5bd71adf1d8a7d485e70bc61ca","2022-12-05T04:45:02.361Z","2022-12-05T04:43:00+00:00","8400-450","Silves"
"56169c8e2f7edc8ed5b11c058d87ed99807d80b8","2022-12-05T04:45:02.361Z","2022-12-05T04:43:00+00:00","8400-485","Silves"
"14d1ed80f82d4feb02968421b37515e1e4ef613a","2022-12-05T04:45:02.361Z","2022-12-05T04:43:00+00:00","8400-494","Silves"
"19c3ac0cc298f37b75932be69bc831a08fb59898","2022-12-05T05:15:04.242Z","2022-12-05T05:13:00+00:00","4540-103","Arouca"
"e5b4706edd96f181ebab6efe1bec4c747a31f2b9","2022-12-05T05:15:04.242Z","2022-12-05T05:13:00+00:00","4540-110","Arouca"
"12f5ab83dc47686f9bc419b6e157978c1bff8a33","2022-12-05T05:15:04.242Z","2022-12-05T05:13:00+00:00","4540-113","Arouca"
"46736940b9245608d4880caed20673ce14221f2b","2022-12-05T05:15:04.242Z","2022-12-05T05:13:00+00:00","4540-114","Arouca"
"78eac11fd67a4057ac796500044face46b7af12d","2022-12-05T05:15:04.242Z","2022-12-05T05:13:00+00:00","4540-118","Arouca"
"a5814e4e899540ec2b638e641ae6ca745a2c1269","2022-12-05T05:15:04.242Z","2022-12-05T05:13:00+00:00","4540-148","Arouca"
"66e3a41fccd0e80ee5f22749380d0e0f3af8ea68","2022-12-05T05:15:04.242Z","2022-12-05T05:13:00+00:00","4540-149","Arouca"
"f02fab0782bba6b4462e2433134e160b54e15f5c","2022-12-05T05:15:04.242Z","2022-12-05T05:13:00+00:00","4540-171","Arouca"
"d0d7fdf41013aec895ce6292c028b55425fb3ae0","2022-12-05T05:15:04.242Z","2022-12-05T05:13:00+00:00","4540-172","Arouca"
"78ae777518a934f66ab629f05795b32fdd276612","2022-12-05T05:15:04.242Z","2022-12-05T05:13:00+00:00","4540-195","Arouca"
"dcb2226d0c019252c5b0d673a154b881ca4a8ded","2022-12-05T05:15:04.242Z","2022-12-05T05:13:00+00:00","4540-202","Arouca"
"feabdd9b591bef73243e78b8046b6a9d2d49da9c","2022-12-05T05:15:04.242Z","2022-12-05T05:13:00+00:00","4540-210","Arouca"
"854658e1586c579bc78f2b7fd5967645bd471365","2022-12-05T05:15:04.242Z","2022-12-05T05:13:00+00:00","4540-211","Arouca"
"1b1da1f803cf0048f2a88b7f6b1680959791d041","2022-12-05T05:15:04.242Z","2022-12-05T05:13:00+00:00","4540-219","Arouca"
"7b3894bb2b98083bdae1257a99f88f6982016bf7","2022-12-05T05:15:04.242Z","2022-12-05T05:13:00+00:00","4540-223","Arouca"
"832db8fef734c9018b830a0714d0ae9c96706471","2022-12-05T05:15:04.242Z","2022-12-05T05:13:00+00:00","4540-511","Arouca"
"fac6e615b39579a7a30b0298ea0adf6037776b55","2022-12-05T05:15:04.242Z","2022-12-05T05:13:00+00:00","4540-707","Arouca"
"b42ade104cccf41a530d95155ff2e123c080b4d9","2022-12-05T05:15:04.242Z","2022-12-05T05:13:00+00:00","4540-105","Arouca"
"3551d68ae94b6b6675e7b43a8843720b66a06d3f","2022-12-05T05:15:04.242Z","2022-12-05T05:13:00+00:00","4540-117","Arouca"
"b7dd669c3db48a221d753d27f4f5099b15be9047","2022-12-05T05:15:04.242Z","2022-12-05T05:13:00+00:00","4540-119","Arouca"
"ef354905422ed6fdb358bb68a824e261ce29ec2e","2022-12-05T05:15:04.242Z","2022-12-05T05:13:00+00:00","4540-123","Arouca"
"28592f878a1abad08a8f7262239975d511fc28c0","2022-12-05T05:15:04.242Z","2022-12-05T05:13:00+00:00","4540-136","Arouca"
"e6ce5934518c545c58703670763d3321cd7f180d","2022-12-05T05:15:04.242Z","2022-12-05T05:13:00+00:00","4540-150","Arouca"
"626544b83667f4bbaa8c4dc3f6655a76740ba20a","2022-12-05T05:15:04.242Z","2022-12-05T05:13:00+00:00","4540-177","Arouca"
"7536d6c7a3adeb92102c7014f67343b5c138af4c","2022-12-05T05:15:04.242Z","2022-12-05T05:13:00+00:00","4540-182","Arouca"
"016e72b40bbfb6ec7031500c3698490c87742741","2022-12-05T05:15:04.242Z","2022-12-05T05:13:00+00:00","4540-183","Arouca"
"79dc5bacc85b528dc4359bec280194fd10f83ca6","2022-12-05T05:15:04.242Z","2022-12-05T05:13:00+00:00","4540-188","Arouca"
"2e5c034e5e49df934c35c129d82e367fe2b68e4b","2022-12-05T05:15:04.242Z","2022-12-05T05:13:00+00:00","4540-207","Arouca"
"e6bef0d26d2ec114107d07321b4858b1eb40b634","2022-12-05T05:15:04.242Z","2022-12-05T05:13:00+00:00","4540-225","Arouca"
"8779d7c206a7903e4ce8e59f742d6da5a0bb7225","2022-12-05T05:15:04.242Z","2022-12-05T05:13:00+00:00","4540-226","Arouca"
"7e9003d91ff09694292e5e32865b7eed64fcf8d3","2022-12-05T05:15:04.242Z","2022-12-05T05:13:00+00:00","4540-528","Arouca"
"944f33b47452acfac928408e8bc4c86921b78870","2022-12-05T05:15:04.242Z","2022-12-05T05:13:00+00:00","4540-535","Arouca"
"1fbd1af2283c90fd69ffb4bb0ba797df1d0aa346","2022-12-05T05:15:04.242Z","2022-12-05T05:13:00+00:00","4540-549","Arouca"
"7a70d41806c6a7a38b6dc9ea4d5a63ef3f51b671","2022-12-05T05:15:04.242Z","2022-12-05T05:13:00+00:00","4540-551","Arouca"
"187e3ca6053c6931a3093ad90ad6518b09e0666d","2022-12-05T05:15:04.242Z","2022-12-05T05:13:00+00:00","4540-563","Arouca"
"a26429300b411e223b73741b1a63181c42005809","2022-12-05T05:15:04.242Z","2022-12-05T05:13:00+00:00","4540-101","Arouca"
"f067ffef1aabf8c22fb74c3da382ddbc39e9348f","2022-12-05T05:15:04.242Z","2022-12-05T05:13:00+00:00","4540-102","Arouca"
"2013c73d8545ce0f1b8841d28bc143d1fdd5b2be","2022-12-05T05:15:04.242Z","2022-12-05T05:13:00+00:00","4540-104","Arouca"
"4fa5b9bbb116f6f0dbd96d39e89848929df238ef","2022-12-05T05:15:04.242Z","2022-12-05T05:13:00+00:00","4540-111","Arouca"
"ef3af731d8762608735091c1695a17b7f9eca28a","2022-12-05T05:15:04.242Z","2022-12-05T05:13:00+00:00","4540-122","Arouca"
"a8f1cccdd200f332c242752593e73b942004ca80","2022-12-05T05:15:04.242Z","2022-12-05T05:13:00+00:00","4540-127","Arouca"
"9d65140bf200a161ecfa85c177efe3cbbeb3a281","2022-12-05T05:15:04.242Z","2022-12-05T05:13:00+00:00","4540-128","Arouca"
"3997664a9c989a5bf80c050abb0c74986fcb22b5","2022-12-05T05:15:04.242Z","2022-12-05T05:13:00+00:00","4540-133","Arouca"
"399b2cc0ff54dff22902e717f445c4a37dc329ce","2022-12-05T05:15:04.242Z","2022-12-05T05:13:00+00:00","4540-140","Arouca"
"266405de9faeaac1ff8e7e519caf7f2eae6d1711","2022-12-05T05:15:04.242Z","2022-12-05T05:13:00+00:00","4540-142","Arouca"
"ac35f3b248597d0e3b5a77452520ff23b8b0a498","2022-12-05T05:15:04.242Z","2022-12-05T05:13:00+00:00","4540-164","Arouca"
"cd8b5d657a466d2e3afe264b3f3cffd611b8a097","2022-12-05T05:15:04.242Z","2022-12-05T05:13:00+00:00","4540-181","Arouca"
"fa13e7bf658da6c9dec2db02e1ee76ccd362c3d7","2022-12-05T05:15:04.242Z","2022-12-05T05:13:00+00:00","4540-203","Arouca"
"c10d9fe768f4c511e0b0b59e45379945c77f460f","2022-12-05T05:15:04.242Z","2022-12-05T05:13:00+00:00","4540-204","Arouca"
"73a3c6a3a2cdc7a655d8159ab0c6d19bd11fbd40","2022-12-05T05:15:04.242Z","2022-12-05T05:13:00+00:00","4540-209","Arouca"
"0c5cefb9424fa7f8d51cd7c64bd410dfac28181d","2022-12-05T05:15:04.242Z","2022-12-05T05:13:00+00:00","4540-218","Arouca"
"36bc5ae68f66b31be410f60269136b9888f20d87","2022-12-05T05:15:04.242Z","2022-12-05T05:13:00+00:00","4540-222","Arouca"
"b62c83eed853f5f48789eb6894f44b58b8268897","2022-12-05T05:15:04.242Z","2022-12-05T05:13:00+00:00","4540-228","Arouca"
"d28dccec98c7fd07ae7e4c1e7783487c0977582c","2022-12-05T05:15:04.242Z","2022-12-05T05:13:00+00:00","4540-516","Arouca"
"4c087818f1aede17e06bad3c56ad9a312a23fc65","2022-12-05T05:15:04.242Z","2022-12-05T05:13:00+00:00","4540-518","Arouca"
"5eb1593738928d411058404fd95836542256537a","2022-12-05T05:30:07.415Z","2022-12-05T05:28:00+00:00",,
"f51fb270a388037560519ef138d14a14ae617e63","2022-12-05T05:45:06.836Z","2022-12-05T05:43:00+00:00","4540-102","Arouca"
"b6fec29bf485a9c3454f8bd3c075eb361e8d0ec8","2022-12-05T05:45:06.836Z","2022-12-05T05:43:00+00:00","4540-110","Arouca"
"8611b1bcff93607232563f07be49a8c8a9ad85fa","2022-12-05T05:45:06.836Z","2022-12-05T05:43:00+00:00","4540-111","Arouca"
"0ff3247e9c335c2f716d480285d451c16a455184","2022-12-05T05:45:06.836Z","2022-12-05T05:43:00+00:00","4540-117","Arouca"
"6803567958b76b9c06ae521d89700793158aaecf","2022-12-05T05:45:06.836Z","2022-12-05T05:43:00+00:00","4540-118","Arouca"
"9c08441e4568d142b8284576a576680b83754352","2022-12-05T05:45:06.836Z","2022-12-05T05:43:00+00:00","4540-119","Arouca"
"0c9abe3c079aa4ea2b3f6cbf38a2b696c7b69162","2022-12-05T05:45:06.836Z","2022-12-05T05:43:00+00:00","4540-123","Arouca"
"7c762d79c6eb6fb000df2c5c6d5e2f0fc6798734","2022-12-05T05:45:06.836Z","2022-12-05T05:43:00+00:00","4540-164","Arouca"
"59b347be8f8701b37928e90d4d6343ce23d5ff75","2022-12-05T05:45:06.836Z","2022-12-05T05:43:00+00:00","4540-172","Arouca"
"db430b1f137aa5fd61b7efca292c6ea70ca25c92","2022-12-05T05:45:06.836Z","2022-12-05T05:43:00+00:00","4540-182","Arouca"
"d8958edfe70bd4b319e01fb99f7d93bbff737825","2022-12-05T05:45:06.836Z","2022-12-05T05:43:00+00:00","4540-195","Arouca"
"ce45127e4230a8ff6f87a43f8f9a226c74d71166","2022-12-05T05:45:06.836Z","2022-12-05T05:43:00+00:00","4540-202","Arouca"
"be8941d550c6f7b5ef0bcb6054754f806865441d","2022-12-05T05:45:06.836Z","2022-12-05T05:43:00+00:00","4540-203","Arouca"
"a310872d4e0185e86f700a61bf4fbe58f5a3694f","2022-12-05T05:45:06.836Z","2022-12-05T05:43:00+00:00","4540-207","Arouca"
"afafa35fe90de3e929abde3aaf61bcc1de032c6b","2022-12-05T05:45:06.836Z","2022-12-05T05:43:00+00:00","4540-209","Arouca"
"76dd96d984bb3e8410a23b053d510cc120a22ad8","2022-12-05T05:45:06.836Z","2022-12-05T05:43:00+00:00","4540-222","Arouca"
"41a016ae05809266304a5d122b41cbfd98d9a397","2022-12-05T05:45:06.836Z","2022-12-05T05:43:00+00:00","4540-225","Arouca"
"539c1cd1b812103a1d5d9abe13f729d4956fa906","2022-12-05T05:45:06.836Z","2022-12-05T05:43:00+00:00","4540-226","Arouca"
"c2480a847966b55ee2dcfd14c257afe0d5302780","2022-12-05T05:45:06.836Z","2022-12-05T05:43:00+00:00","4540-518","Arouca"
"a5f2db1fb8d721c3db9011006fc2ea82b8bf74b4","2022-12-05T05:45:06.836Z","2022-12-05T05:43:00+00:00","4540-104","Arouca"
"4e476aeccb8b0fab325c0aec3eb3ffb4b197a7d9","2022-12-05T05:45:06.836Z","2022-12-05T05:43:00+00:00","4540-113","Arouca"
"2b4ef2935e61f9211fc06b4acdfe0d776bf2192c","2022-12-05T05:45:06.836Z","2022-12-05T05:43:00+00:00","4540-114","Arouca"
"2a45a286bfc1be325a0617fe802d10c286913337","2022-12-05T05:45:06.836Z","2022-12-05T05:43:00+00:00","4540-127","Arouca"
"f41a0748646144cc8cbff384892dcaaed5b52f43","2022-12-05T05:45:06.836Z","2022-12-05T05:43:00+00:00","4540-133","Arouca"
"69145c2b164ae9c1d964f22234d25c7bce9fad0b","2022-12-05T05:45:06.836Z","2022-12-05T05:43:00+00:00","4540-140","Arouca"
"7853a622b5d0787b479fe40987653f154bde3c36","2022-12-05T05:45:06.836Z","2022-12-05T05:43:00+00:00","4540-148","Arouca"
"cb0c31e57f458dc1510110c60faea8bbceb40925","2022-12-05T05:45:06.836Z","2022-12-05T05:43:00+00:00","4540-171","Arouca"
"c07309f7e6df2c0281cbf7c8b31f5609b2ddef6d","2022-12-05T05:45:06.836Z","2022-12-05T05:43:00+00:00","4540-181","Arouca"
"295d43aaec9b5b0dba5dc86cb938b548fef31942","2022-12-05T05:45:06.836Z","2022-12-05T05:43:00+00:00","4540-183","Arouca"
"0e396be146327a24e8adf60aceebb5e749650f5e","2022-12-05T05:45:06.836Z","2022-12-05T05:43:00+00:00","4540-188","Arouca"
"26f7807940a24ece9c1308952615f18887b27409","2022-12-05T05:45:06.836Z","2022-12-05T05:43:00+00:00","4540-204","Arouca"
"b390f0a78ab2f917b4149d1930324a35ef37ea40","2022-12-05T05:45:06.836Z","2022-12-05T05:43:00+00:00","4540-210","Arouca"
"124c5e725f26a13f81ca7528c2f653a306b41cb2","2022-12-05T05:45:06.836Z","2022-12-05T05:43:00+00:00","4540-218","Arouca"
"0929f419cd5a6d9a29749754cf497b78272585c2","2022-12-05T05:45:06.836Z","2022-12-05T05:43:00+00:00","4540-219","Arouca"
"2a6c7c5dc992aabf7dfb2a62577cbcb5dc2abff6","2022-12-05T05:45:06.836Z","2022-12-05T05:43:00+00:00","4540-223","Arouca"
"04db3597348cb2dbcc2bb7cbc655e63e77ab13ae","2022-12-05T05:45:06.836Z","2022-12-05T05:43:00+00:00","4540-511","Arouca"
"edec983bacbe832472a0c7cceef5f52af1560b9b","2022-12-05T05:45:06.836Z","2022-12-05T05:43:00+00:00","4540-516","Arouca"
"1b49942993f1ea0347df8cca2118df2c9da97d2d","2022-12-05T05:45:06.836Z","2022-12-05T05:43:00+00:00","4540-535","Arouca"
"e43924e04b3216aa5baeee3ece61c456258caa03","2022-12-05T05:45:06.836Z","2022-12-05T05:43:00+00:00","4540-551","Arouca"
"614eb3639e7232e9521618bf5146da345db1a74a","2022-12-05T05:45:06.836Z","2022-12-05T05:43:00+00:00","4540-563","Arouca"
"53493a5108d96b245f3c594aff04d26b1ad938e3","2022-12-05T05:45:06.836Z","2022-12-05T05:43:00+00:00","4540-101","Arouca"
"4c9a23e2079767a50b1fb92b9fcf540b29e392ef","2022-12-05T05:45:06.836Z","2022-12-05T05:43:00+00:00","4540-103","Arouca"
"6fd782fe991b25decaa0f1764416fb1a6483a8f9","2022-12-05T05:45:06.836Z","2022-12-05T05:43:00+00:00","4540-105","Arouca"
"f71602b05b21b4b5cac258779a6f6a46079333e3","2022-12-05T05:45:06.836Z","2022-12-05T05:43:00+00:00","4540-122","Arouca"
"59994adfed19c63b3dbba4380c5542b19e7979d1","2022-12-05T05:45:06.836Z","2022-12-05T05:43:00+00:00","4540-128","Arouca"
"383877d515938ade1eeffebe28e20ae7c0795e6f","2022-12-05T05:45:06.836Z","2022-12-05T05:43:00+00:00","4540-136","Arouca"
"67e9c7dc13be11f45256c0280b2ffef98eb2c398","2022-12-05T05:45:06.836Z","2022-12-05T05:43:00+00:00","4540-142","Arouca"
"d7e1d5ed10c631a04acf84ae9b0805b8d7744695","2022-12-05T05:45:06.836Z","2022-12-05T05:43:00+00:00","4540-149","Arouca"
"d120d15e3abdd7bc4893bda7ec74657c8312f1d4","2022-12-05T05:45:06.836Z","2022-12-05T05:43:00+00:00","4540-150","Arouca"
"1684445f94f40fe8a04f7b096022592a12b75ef1","2022-12-05T05:45:06.836Z","2022-12-05T05:43:00+00:00","4540-177","Arouca"
"376883dbe66c7e19cb1ed069cabdcddb7f68a596","2022-12-05T05:45:06.836Z","2022-12-05T05:43:00+00:00","4540-211","Arouca"
"17defa8109ea736a34e074a024ab557900a47b02","2022-12-05T05:45:06.836Z","2022-12-05T05:43:00+00:00","4540-228","Arouca"
"888c80bfafcb1c015be9f8b191d7891eb046cba5","2022-12-05T05:45:06.836Z","2022-12-05T05:43:00+00:00","4540-528","Arouca"
"c96e9ca56eeae62984d888e2d6ffdfdd5b835f15","2022-12-05T05:45:06.836Z","2022-12-05T05:43:00+00:00","4540-549","Arouca"
"086ef4ccf1cd8b0ddf6df0110c05a0b9d07e21d3","2022-12-05T05:45:06.836Z","2022-12-05T05:43:00+00:00","4540-707","Arouca"
"3fe9e41cc497046308f005dbb1eb73dc44445e0b","2022-12-05T06:15:04.693Z","2022-12-05T06:13:00+00:00",,
"4c3cfbde5e5dd8c70d2926a15d3cfbe4398b6743","2022-12-05T06:45:06.042Z","2022-12-05T06:43:00+00:00",,
"4c3cfbde5e5dd8c70d2926a15d3cfbe4398b6743","2022-12-05T06:45:06.042Z","2022-12-05T06:43:00+00:00",,
"e957472636fbae065db1066515eda322e4d4de57","2022-12-05T07:15:06.682Z","2022-12-05T07:13:00+00:00","4580-092","Paredes"
"c9c3886d07f9952f99ec9b8e0087e178cc45f230","2022-12-05T07:30:32.078Z","2022-12-05T07:28:00+00:00","8100-287","Loulé"
"a5e721e91baa2cc011ae8667ad32e2506c1751c7","2022-12-05T07:30:32.078Z","2022-12-05T07:28:00+00:00","8100-289","Loulé"
"79e7eebd36946a0b2166e0ded3861e14fd9c5d67","2022-12-05T07:30:32.078Z","2022-12-05T07:28:00+00:00","8125-018","Loulé"
"b0913c06ae6e23d4fb400df25b69b2ebf080d344","2022-12-05T07:30:32.078Z","2022-12-05T07:28:00+00:00","8100-306","Loulé"
"e72a9919319fd38dc752235abbf8c9cdc6271876","2022-12-05T07:45:01.002Z","2022-12-05T07:43:00+00:00","4540-102","Arouca"
"9b72f01d7377290839520be0da29d18fad0f78da","2022-12-05T07:45:01.002Z","2022-12-05T07:43:00+00:00","4540-105","Arouca"
"33bfe7a35f25bf34916a06eda1688f52d8cae2f3","2022-12-05T07:45:01.002Z","2022-12-05T07:43:00+00:00","4540-110","Arouca"
"182918c06d96bcee0cc54c6786b88101b1c55b72","2022-12-05T07:45:01.002Z","2022-12-05T07:43:00+00:00","4540-111","Arouca"
"35a60c16e2312f9d73e69e5937c3ef3a1012526b","2022-12-05T07:45:01.002Z","2022-12-05T07:43:00+00:00","4540-113","Arouca"
"cb3835b35c87151926f55bcf7b4cd4b195fc31d9","2022-12-05T07:45:01.002Z","2022-12-05T07:43:00+00:00","4540-117","Arouca"
"2b58fd0295c56f87d1bba47039db349365a45389","2022-12-05T07:45:01.002Z","2022-12-05T07:43:00+00:00","4540-119","Arouca"
"68bad1b73f16469e6e751d9277de13ed6728c839","2022-12-05T07:45:01.002Z","2022-12-05T07:43:00+00:00","4540-123","Arouca"
"37f91c724ed87601804e2d35d892457d09f3c106","2022-12-05T07:45:01.002Z","2022-12-05T07:43:00+00:00","4540-127","Arouca"
"e76e4dcf19e366140fa2256ec0fe35d4a918a6d3","2022-12-05T07:45:01.002Z","2022-12-05T07:43:00+00:00","4540-142","Arouca"
"66b328f55054550c54d259769762370f5bb33f94","2022-12-05T07:45:01.002Z","2022-12-05T07:43:00+00:00","4540-149","Arouca"
"320edd32e608a45394ec64c558ccc9b195552679","2022-12-05T07:45:01.002Z","2022-12-05T07:43:00+00:00","4540-164","Arouca"
"cca16aec75032c2e747c3cfad7c466e6f70cc13b","2022-12-05T07:45:01.002Z","2022-12-05T07:43:00+00:00","4540-171","Arouca"
"7f6cbe9580f38837be8dcc51d37356f7315ccdb7","2022-12-05T07:45:01.002Z","2022-12-05T07:43:00+00:00","4540-195","Arouca"
"9ef3c04b2d1a40fca1e18294875e92790fe4e927","2022-12-05T07:45:01.002Z","2022-12-05T07:43:00+00:00","4540-202","Arouca"
"9eb651c257838328a6b3c303651695a0da3373a6","2022-12-05T07:45:01.002Z","2022-12-05T07:43:00+00:00","4540-207","Arouca"
"ffd82d956edf19f72c48c5f32cb2a875be7f10ea","2022-12-05T07:45:01.002Z","2022-12-05T07:43:00+00:00","4540-209","Arouca"
"2171e487ed5d6527dac6fa34da5477de26de355a","2022-12-05T07:45:01.002Z","2022-12-05T07:43:00+00:00","4540-218","Arouca"
"dc5f1ebdf8dbd84df871effd5d2dc96f1d7f60a7","2022-12-05T07:45:01.002Z","2022-12-05T07:43:00+00:00","4540-226","Arouca"
"c48ef839f2f690f18448edb0daceb66c183afcfb","2022-12-05T07:45:01.002Z","2022-12-05T07:43:00+00:00","4540-511","Arouca"
"848f3cc322c5ef34131fd97927f32ab21baf960c","2022-12-05T07:45:01.002Z","2022-12-05T07:43:00+00:00","4540-516","Arouca"
"6792411cde8944ddae06c421b954de7861186568","2022-12-05T07:45:01.002Z","2022-12-05T07:43:00+00:00","4540-528","Arouca"
"8a5b16c31c5ce09ccab88864faa5bb6e8c61b535","2022-12-05T07:45:01.002Z","2022-12-05T07:43:00+00:00","4540-551","Arouca"
"38ad2c280acb281333c0edb691b12be4f5a45f09","2022-12-05T07:45:01.002Z","2022-12-05T07:43:00+00:00","4540-103","Arouca"
"bebb4a5f9489dfa8e99e38d87bb7ea248a017ed2","2022-12-05T07:45:01.002Z","2022-12-05T07:43:00+00:00","4540-114","Arouca"
"7630089651b06bc8a645ab9b01b1a8ef480771bb","2022-12-05T07:45:01.002Z","2022-12-05T07:43:00+00:00","4540-128","Arouca"
"cc9f677f0557770c213c134c9342642256e7d5fb","2022-12-05T07:45:01.002Z","2022-12-05T07:43:00+00:00","4540-133","Arouca"
"83fba2fc2208ad705a1f5a54cb557f1507282eec","2022-12-05T07:45:01.002Z","2022-12-05T07:43:00+00:00","4540-140","Arouca"
"45b7208d2a8ca053487a4eaa80c5ff2b81005eb1","2022-12-05T07:45:01.002Z","2022-12-05T07:43:00+00:00","4540-148","Arouca"
"5e191b0472df12f1bfbb7ca8c7c2d4a3b3eb266f","2022-12-05T07:45:01.002Z","2022-12-05T07:43:00+00:00","4540-150","Arouca"
"1fb1f5ed8799e6588f12c5b8c661cf47b8ad7329","2022-12-05T07:45:01.002Z","2022-12-05T07:43:00+00:00","4540-177","Arouca"
"4f1cf6bd00980d894c0005049a01301f650fc953","2022-12-05T07:45:01.002Z","2022-12-05T07:43:00+00:00","4540-181","Arouca"
"c72f85e967d3e05863cda75bf8b9e3efda0cd240","2022-12-05T07:45:01.002Z","2022-12-05T07:43:00+00:00","4540-183","Arouca"
"25b5eeaff7d4271b804e612611d17f1af0118f21","2022-12-05T07:45:01.002Z","2022-12-05T07:43:00+00:00","4540-188","Arouca"
"0c36b3a70fe62c1d0c72097f643113796ef26125","2022-12-05T07:45:01.002Z","2022-12-05T07:43:00+00:00","4540-203","Arouca"
"938e6f18270710a8440f4cf95768bbf63d340c2d","2022-12-05T07:45:01.002Z","2022-12-05T07:43:00+00:00","4540-204","Arouca"
"abad52be2a88ac98d57074f1c83591dbe6f6234b","2022-12-05T07:45:01.002Z","2022-12-05T07:43:00+00:00","4540-211","Arouca"
"bf2b44f1f6829c14ca75e21adda376420a972c4d","2022-12-05T07:45:01.002Z","2022-12-05T07:43:00+00:00","4540-219","Arouca"
"5581bd0b1f71e82536fc1c03ae0e259a41482fdc","2022-12-05T07:45:01.002Z","2022-12-05T07:43:00+00:00","4540-228","Arouca"
"71f21cfe849c4c44d73db0d84418bacc57577a6b","2022-12-05T07:45:01.002Z","2022-12-05T07:43:00+00:00","4540-518","Arouca"
